Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Filter Status,Hap1_Blank.raw,Hap1_Neg_3.raw,Hap1_Neg_1.raw,Hap1_Neg_2.raw,
14.5484425,832.7102661132812,+,8.176066088413283E7,Plasmanyl-PC O-40:0,Plasmanyl-PC,4,Redundant Identification,26515.23950428703,3.4334464162997946E7,8.176066088413283E7,5.509299388644126E7,
14.554320333333331,924.7353515625,+,5597407.186639217,PC 46:3,PC,4,RT out of class range,0.0,5278535.550142123,5597407.186639217,5040208.747519007,
14.561684,961.6611328125,+,4497697.688750847,,,4,Adduct of existing peak,0.0,4497697.688750847,3487593.358798372,4144975.930793349,
14.569057,981.7577514648438,+,7892604.260719545,,,4,Adduct of existing peak,0.0,7892604.260719545,7082054.2992652925,5021134.108582209,
14.569057,940.7325134277344,+,5595984.266671086,,,4,,0.0,5595984.266671086,5497352.162284715,5405497.546063256,
14.576887499999998,906.7886657714844,+,6527129.1287359875,,,4,,14516.728350688423,5850831.62609555,5713387.2899563415,6527129.1287359875,
14.577214666666668,1007.7736511230469,+,1.378637206991913E7,,,4,,0.0,1.218584018035521E7,1.1547065798143683E7,1.378637206991913E7,
14.577214666666668,1008.7942504882812,+,1.0970190559910888E7,,,4,Adduct of existing peak,0.0,1.0915614564160505E7,1.0970190559910888E7,9415120.290087739,
14.5851485,1099.3140869140625,+,1.3072444578005612E7,,,4,,8029.95623412665,6666329.737909757,5412777.396706894,1.3072444578005612E7,
14.585389666666666,966.7493286132812,+,1.4875461237873068E7,,,4,Adduct of existing peak,0.0,1.4875461237873068E7,1.4101941636817887E7,1.4752555406392463E7,
14.585389666666666,987.677001953125,+,1.49009198836065E7,,,4,,0.0,1.49009198836065E7,1.312194651001872E7,1.2992157892649984E7,
14.59061475,1096.31689453125,+,3.6077522983439505E7,,,4,,17685.42781321291,1.8024837528596655E7,1.5052488619747426E7,3.6077522983439505E7,
14.5915365,780.703369140625,-,6456618.157169154,,,4,Adduct of existing peak,20402.27691940424,1220057.1485328432,6456618.157169154,1266450.4788168175,
14.592635666666666,1400.956787109375,-,4.170850648823394E7,,,4,,0.0,3.9989129365759216E7,4.170850648823394E7,4.035957232156596E7,
14.595556000000002,1397.932373046875,-,3.315389854067495E8,CL 68:5,CL,4,,0.0,3.196010115794286E8,3.315389854067495E8,3.1738559710865843E8,
14.595556000000002,1419.9205322265625,-,8.623427016344388E7,,,4,,0.0,8.48035096412786E7,8.623427016344388E7,8.554698000858577E7,
14.595556000000002,1517.8967895507812,-,7815246.124419974,,,4,Adduct of existing peak,0.0,7699776.988250127,7548678.030384134,7815246.124419974,
14.599287333333331,1501.9185791015625,-,1.7818652864629734E7,,,4,,0.0,1.764072883678447E7,1.737891887280936E7,1.7818652864629734E7,
14.599768666666668,1435.8853759765625,-,1.3842725936608126E7,,,4,Adduct of existing peak,0.0,1.3705002805160103E7,1.3842725936608126E7,1.3640418729088617E7,
14.599768666666668,1436.871826171875,-,1.0504834281676793E7,,,4,Adduct of existing peak,0.0,1.0504834281676793E7,1.0384582739581058E7,9696582.36056729,
14.600106333333335,1054.290283203125,+,2.4413124209165026E7,,,4,Adduct of existing peak,0.0,5508152.213023808,8670580.823121572,2.4413124209165026E7,
14.600106333333335,1057.2886962890625,+,1.5274072906867838E7,,,4,Adduct of existing peak,0.0,3454262.2842267854,5338895.38386551,1.5274072906867838E7,
14.602979,1583.9271240234375,-,6643722.377243888,,,4,,0.0,6643722.377243888,6368371.265956158,6496409.143715394,
14.603855666666666,698.4664306640625,-,2.638695848797245E7,,,4,,0.0,2.6175990009564526E7,2.638695848797245E7,2.4948589204214446E7,
14.6054115,754.6873474121094,-,1.0503264663914286E7,,,4,,216539.08094966062,2280582.471306909,1.0503264663914286E7,2279210.6328454874,
14.6122935,1097.3154296875,+,3.358626317789884E7,,,4,Adduct of existing peak,16490.754605757276,1.2664990200836627E7,1.4787285287503405E7,3.358626317789884E7,
14.612762000000002,858.73193359375,+,1.540490077974413E8,Plasmanyl-PC O-42:1,Plasmanyl-PC,4,RT out of class range,83879.77454248455,1.463339170207507E8,1.540490077974413E8,1.4472881841480184E8,
14.61742875,1055.2906494140625,+,2.478709716838087E7,,,4,M+1 isotope,17505.89064135498,1.2697584893994495E7,1.0916814519983936E7,2.478709716838087E7,
14.6177255,859.7286376953125,+,8.244982653922567E7,,,4,M+1 isotope,6225.926915573696,7.448519559258395E7,8.244982653922567E7,8.029949503396952E7,
14.6239715,722.6610717773438,-,5.9155692655340515E7,,,4,Adduct of existing peak,10740.260599452566,3.75882006606241E7,5.9155692655340515E7,3.6019280068422906E7,
14.637666000000001,573.4840698242188,+,8.881015272385153E7,,,4,,0.0,8.878647617954513E7,8.881015272385153E7,8.655977987624976E7,
14.638353250000002,664.6559448242188,+,8905488.286453262,,,4,Adduct of existing peak,9488.59228256955,8106725.850824946,7506924.929510439,8905488.286453262,
14.652401333333332,725.640869140625,-,1.5074281757218001E7,,,4,,0.0,1.189647194056478E7,1.5074281757218001E7,1.1851189854458403E7,
14.652401333333332,662.6410522460938,-,1.3510500129884927E7,Cer[NS] d18:1_25:0,Cer[NS],8,,0.0,8498800.16399879,1.3510500129884927E7,8275963.333296972,
14.652493666666667,698.6178894042969,-,1.3792383560319599E7,,,4,Adduct of existing peak,0.0,8679310.738145992,1.3792383560319599E7,8769085.771429978,
14.66025775,717.5746765136719,+,1.225423569621477E7,,,4,,7540535.827616134,1.225423569621477E7,1.1086757711043026E7,5826550.913942618,
14.664479666666665,984.7572937011719,-,1.6697521821218649E7,,,4,Adduct of existing peak,0.0,1.5351448112578623E7,1.6697521821218649E7,1.5150122857051922E7,
14.667812666666668,522.5578002929688,+,1.0646553720470792E7,,,4,,0.0,1.0646553720470792E7,1.0143483953990828E7,1.0484070425502311E7,
14.667812666666668,722.7088012695312,+,1.0126493990615653E7,,,4,,0.0,6602750.06744105,7479302.367940943,1.0126493990615653E7,
14.675137666666666,646.6455688476562,+,8356696.468961643,Cer[NS] d43:1,Cer[NS],4,Redundant Identification,0.0,7344891.585553302,8356696.468961643,7329530.415452826,
14.675137666666666,702.6106567382812,+,4896645.36965189,,,4,Adduct of existing peak,0.0,4896645.36965189,4822820.2690921575,4338325.170242356,
14.6770755,722.66064453125,+,1.436884767503366E7,DG 42:2,DG,4,,10740.260599452566,1.3838221016481707E7,1.155421776829996E7,1.436884767503366E7,
14.684455250000001,627.5302734375,+,3.873257257062279E7,Alkenyl-DG P-38:5,Alkenyl-DG,4,RT out of class range,38278.85922578648,3.873257257062279E7,3.57944853691158E7,3.2431008605351236E7,
14.689749666666666,926.7520141601562,+,3.28415017199526E7,PC 46:2,PC,4,RT out of class range,0.0,3.219133032547401E7,3.28415017199526E7,2.8045695026930533E7,
14.689749666666666,927.7537841796875,+,1.8752618037070364E7,,,4,M+1 isotope,0.0,1.6704203116698753E7,1.794418714719274E7,1.8752618037070364E7,
14.692986750000001,564.6038208007812,+,4.4620395325716734E7,,,4,Adduct of existing peak,65368.648649853676,4.4620395325716734E7,4.274906223508063E7,4.379961463446653E7,
14.693518,692.65185546875,-,6297768.369675098,,,4,Adduct of existing peak,0.0,1736917.236259292,6297768.369675098,1597013.5784542486,
14.704848333333333,534.5936889648438,+,2.049096486323907E7,,,4,,0.0,2.049096486323907E7,1.813692306029484E7,1.9839795676301513E7,
14.711472333333333,763.641845703125,-,1.5486208624595545E7,,,4,Adduct of existing peak,0.0,1.2881199841314567E7,1.3855363589810861E7,1.5486208624595545E7,
14.712188666666668,581.6381225585938,+,7.420929244535676E8,,,4,,0.0,7.420929244535676E8,7.074804525127606E8,7.282284600743295E8,
14.712188666666668,618.5904235839844,+,1.6817357640365254E7,,,4,Adduct of existing peak,0.0,1.6561986338493891E7,1.4109190177476447E7,1.6817357640365254E7,
14.718127333333333,1543.9085083007812,-,5561237.498155785,,,4,Adduct of existing peak,0.0,4614297.920444088,5561237.498155785,5413969.156055987,
14.719497666666667,602.6171264648438,+,6.907986608120291E7,,,4,,0.0,6.740334447343825E7,5.91539998848987E7,6.907986608120291E7,
14.719497666666667,1160.262451171875,+,4.129181126041703E7,,,4,,0.0,4.129181126041703E7,3.831972975351229E7,3.6963198865005866E7,
14.719497666666667,711.7653198242188,+,2.3230372590970136E7,,,4,,0.0,2.12892136234738E7,2.0160359411272507E7,2.3230372590970136E7,
14.719506666666668,727.6170043945312,+,1.0528473508743336E7,,,4,Adduct of existing peak,0.0,9804823.48489952,9157911.37662002,1.0528473508743336E7,
14.725599,712.6406860351562,+,4.834144965090737E7,TG 40:0,TG,4,,991677.6948051312,3917995.961751793,3802961.76718664,4.834144965090737E7,
14.725817,1423.9486083984375,-,2.1944137068427768E8,CL 70:6,CL,4,,0.0,2.1944137068427768E8,2.0612936546099636E8,2.0222218556110162E8,
14.725817,1445.9364013671875,-,6.301679550912957E7,,,4,,0.0,6.1326633196581334E7,5.773905125361468E7,6.301679550912957E7,
14.725817,1527.9359130859375,-,1.2944809542121923E7,,,4,,0.0,1.2320847549228575E7,1.2926370058185674E7,1.2944809542121923E7,
14.725817,1461.8953857421875,-,9181984.591917636,,,4,Adduct of existing peak,0.0,8799646.778755372,9181984.591917636,8695990.44801051,
14.7313995,649.5146789550781,+,2.189096914015159E7,,,4,Adduct of existing peak,243762.2352198859,2.1125663087108087E7,2.189096914015159E7,2.053507489093231E7,
14.731893333333332,711.474609375,-,1.8716151938092917E7,,,4,,0.0,1.8360268396310963E7,1.8716151938092917E7,1.8348255136807214E7,
14.734147,697.74951171875,+,1.4057071718621582E7,,,4,,0.0,1.279223377986651E7,1.230506146768687E7,1.4057071718621582E7,
14.742304333333335,1018.7784423828125,+,5211344.802760506,TG 20:4_22:6_22:5,TG,4,,0.0,4982491.20159549,4881982.061974371,5211344.802760506,
14.748034666666667,1014.7291870117188,-,4211793.601049544,,,4,Adduct of existing peak,0.0,2026460.3269188274,4211793.601049544,2032456.7626393347,
14.749635666666668,1039.6922607421875,+,5941520.568710891,,,4,,0.0,5941520.568710891,4233873.0540516,5489793.164804669,
14.756951666666668,622.6459350585938,+,2.6456537729655005E7,,,4,,0.0,2.542862062522493E7,2.185852056985464E7,2.6456537729655005E7,
14.764282333333334,1033.7849731445312,+,8753366.172591724,,,4,,0.0,8753366.172591724,8350225.761904248,8190283.249518229,
14.764282333333334,992.7657470703125,+,8740508.020703906,,,4,,0.0,7838127.410395303,8380571.689025187,8740508.020703906,
14.767283333333333,932.719970703125,-,2.0890010526641082E7,,,4,Adduct of existing peak,0.0,1.1677611013693921E7,2.0890010526641082E7,1.0595852697406504E7,
14.771584333333335,599.4989929199219,+,7.235306019337071E7,Alkenyl-DG P-36:5,Alkenyl-DG,4,RT out of class range,0.0,7.235306019337071E7,5.7003163037244454E7,7.115917326904881E7,
14.771584333333335,1014.6951904296875,+,8665987.353125857,,,4,Adduct of existing peak,0.0,8665987.353125857,7299519.1530828765,7633848.791387008,
14.775259666666665,1435.9522705078125,-,1.5365986318925183E7,,,4,,0.0,8406648.54141986,8764128.73103348,1.5365986318925183E7,
14.778914333333333,875.7236938476562,+,2.1231054253022946E7,,,4,,0.0,1.2630015915734438E7,2.1231054253022946E7,1.237823169476679E7,
14.790473,958.7356567382812,-,5.910704755175438E7,PC 18:1_26:0,PC,4,RT out of class range,0.0,5.599133697547175E7,5.910704755175438E7,5.7535094557976566E7,
14.800967,1004.7921142578125,+,6991599.318804089,,,4,,0.0,6991599.318804089,6574303.007904264,6421710.406155249,
14.801568666666668,1040.745849609375,-,1.1942096654640023E7,,,4,,0.0,1.1506205735534452E7,1.1942096654640023E7,1.1903396368058376E7,
14.812866750000001,738.6556701660156,+,1.263162622813453E7,TG 42:1,TG,4,,178365.85448805214,5777457.45321774,5276551.094979363,1.263162622813453E7,
14.815630333333333,922.718994140625,+,1.7512813074716784E7,,,4,Adduct of existing peak,0.0,1.7175836901450668E7,1.6995420397017635E7,1.7512813074716784E7,
14.81638025,753.6720275878906,+,9326537.382634124,,,4,,172187.33847319134,779209.0642245947,610136.1100860324,9326537.382634124,
14.816618333333333,1473.9671630859375,-,8.239958669405432E7,,,4,Adduct of existing peak,0.0,7.876912987178908E7,8.239958669405432E7,8.032346721565962E7,
14.816618333333333,1495.9561767578125,-,1.1964321756274672E7,,,4,Adduct of existing peak,0.0,1.0922521230605649E7,1.1943399963085279E7,1.1964321756274672E7,
14.816618333333333,1553.9569091796875,-,5696171.322411311,,,4,Adduct of existing peak,0.0,5444398.113324371,5634912.57000656,5696171.322411311,
14.820140666666667,724.4812927246094,-,9215476.832348304,,,4,,0.0,8973483.4029295,9215476.832348304,8922685.082865443,
14.822929,902.7412719726562,+,2.5623402708973207E7,,,4,Adduct of existing peak,0.0,2.494065362773514E7,2.5623402708973207E7,2.5377347173003346E7,
14.822929,938.6935424804688,+,5733489.079771848,,,4,Adduct of existing peak,0.0,5733489.079771848,5628275.825985451,2789281.036356571,
14.822929,901.7395324707031,+,8.336663095410375E7,,,4,,0.0,8.268121018184638E7,8.336663095410375E7,8.127050833854315E7,
14.82669375,874.7105712890625,+,3.730029450676911E7,PC 42:0,PC,4,RT out of class range,2893755.07420359,2.8224139270845942E7,3.730029450676911E7,2.2205782649545096E7,
14.827703,1381.9033813476562,-,4821465.688818286,,,4,,0.0,4821465.688818286,4812631.44918422,4804344.59760479,
14.827935000000002,1449.9658203125,-,9.04088551197207E7,,,4,Dimer,0.0,8.77858546822221E7,9.04088551197207E7,8.903798639609417E7,
14.831457333333333,1359.9234619140625,-,1.872286479934802E7,CL 65:3,CL,4,,0.0,1.7711745258214593E7,1.872286479934802E7,1.828307050603943E7,
14.831757666666666,1554.9586181640625,-,5276776.807091956,,,4,Adduct of existing peak,0.0,4993391.123733758,5164148.880769103,5276776.807091956,
14.836651,1171.3409423828125,+,5126754.966677104,,,4,,5126754.966677104,0.0,0.0,0.0,
14.841421666666667,1489.9189453125,-,7048530.447852874,,,4,Adduct of existing peak,0.0,6793873.520696841,6926208.129911461,7048530.447852874,
14.852292750000002,577.5126647949219,+,4.911103340407511E7,,,4,,28230.489083401648,4.911103340407511E7,4.767907439864989E7,4.037649470233498E7,
14.856646666666668,692.4666137695312,-,6386404.426843925,,,4,,0.0,6386404.426843925,6320557.708241083,5963768.915886542,
14.859631333333333,1385.9385375976562,-,7.922959133479309E7,CL 67:4,CL,4,,0.0,7.841466652227053E7,7.862519549322644E7,7.922959133479309E7,
14.863787,1407.92138671875,-,2.2132341522373322E7,,,4,,0.0,2.142495993888641E7,2.2132341522373322E7,2.186390644287134E7,
14.866315499999999,1023.783935546875,-,3.711148294514124E7,,,4,,17173.4282403519,3.439240265322353E7,3.711148294514124E7,3.5348623976058744E7,
14.875476333333333,589.5145874023438,+,2.7103866863073234E7,,,4,,0.0,2.0398118409646824E7,2.7103866863073234E7,2.4852335735189423E7,
14.891066333333333,561.4843444824219,+,2.4043137371476837E7,,,4,,0.0,2.3010363959310003E7,2.4043137371476837E7,2.2231695308573067E7,
14.891066333333333,561.484619140625,+,2.426844870455763E7,,,4,,0.0,1.9997596773399E7,2.426844870455763E7,2.2996058579858888E7,
14.905137000000002,1079.779541015625,-,8839177.396899512,,,4,,0.0,6314042.944993675,8839177.396899512,6281110.6062558945,
14.908470333333334,1105.785888671875,-,4974559.566972249,,,4,,0.0,4680821.9363777125,4974559.566972249,4851076.032119881,
14.912257000000002,997.7776489257812,-,6.146992034384205E7,,,4,,0.0,4.5096760022301935E7,6.146992034384205E7,4.3709769817416765E7,
14.913896,1025.808837890625,-,1.0373731368328238E7,,,4,Adduct of existing peak,0.0,1.021785816382544E7,1.0244384112289991E7,1.0373731368328238E7,
14.919338333333334,1499.9839477539062,-,2.9071799445140444E7,CL 76:10,CL,4,,0.0,2.803640682977411E7,2.9071799445140444E7,2.526987905219673E7,
14.932250000000002,705.4735412597656,-,4239169.884935612,,,4,,0.0,4239169.884935612,4066886.042387714,4048712.651515448,
14.934606333333333,1433.9370727539062,-,1.5541192819913259E7,,,4,,0.0,1.4681790884200983E7,1.5541192819913259E7,1.4938938999098929E7,
14.93544,605.5457763671875,+,3.991281027435951E7,,,4,,0.0,3.991281027435951E7,3.861509871575344E7,2.9801086935467396E7,
14.93544,1016.837890625,+,1.3988435601295523E7,,,4,Adduct of existing peak,0.0,1.24547436099799E7,1.3988435601295523E7,9750980.683025818,
14.93544,605.5462036132812,+,3.584731207229622E7,,,4,,0.0,3.522347186908704E7,3.584731207229622E7,3.0275578714505553E7,
14.942798333333334,1021.7947998046875,+,8365084.376820724,,,4,Adduct of existing peak,0.0,8365084.376820724,8144261.176652797,5869985.42721326,
14.942798333333334,967.8269348144531,+,1.2723932300578693E7,,,4,,0.0,1.2169119278796636E7,1.2723932300578693E7,1.1803502888362933E7,
14.946215,1411.9530639648438,-,5.463412413293714E7,CL 69:5,CL,4,,0.0,5.289054589349558E7,5.463412413293714E7,5.2498894777197935E7,
14.94636775,1042.8339233398438,+,1.0773544015050221E7,,,4,,16810.509952250803,8376178.568683876,1.0773544015050221E7,1.0451817786529543E7,
14.948082999999999,1515.94677734375,-,4731371.352264155,,,4,,0.0,4583781.000133816,4720361.4458793895,4731371.352264155,
14.950184333333334,937.6621704101562,+,1.9634185800427053E7,,,4,,0.0,1.9634185800427053E7,1.757888332251099E7,1.7496285126259197E7,
14.950184333333334,916.7343139648438,+,1.8424941896897547E7,,,4,Adduct of existing peak,0.0,1.8424941896897547E7,1.7528115277418293E7,1.7846046188743927E7,
14.950184333333334,957.7591247558594,+,1.1016318559314277E7,,,4,Adduct of existing peak,0.0,1.1016318559314277E7,1.0440053262319444E7,1.080897267874141E7,
14.964909666666665,947.704345703125,+,1.2029555532725148E7,TG 16:1_20:4_22:6,TG,4,Redundant Identification,0.0,1.1116274963178428E7,1.164610034811177E7,1.2029555532725148E7,
14.964912333333336,942.7484130859375,+,4.2420699393950246E7,TG 58:11,TG,8,,0.0,4.200503216959366E7,4.067001087837216E7,4.2420699393950246E7,
14.972276333333335,963.6755981445312,+,3.4745562333891645E7,,,4,Adduct of existing peak,0.0,3.4745562333891645E7,3.473380110777963E7,3.3645753386465155E7,
15.005156999999999,694.6663818359375,-,2.659282925623579E7,,,4,,0.0,2.2260685852194674E7,2.659282925623579E7,2.321762423121128E7,
15.010045,522.5933837890625,+,5.664721854685071E7,,,4,,940595.4020130467,5.150247486444568E7,4.9320666233197145E7,5.664721854685071E7,
15.0169985,578.65576171875,+,4.202037207187698E8,,,4,,808076.3416379879,3.848513239741749E8,3.907948908251306E8,4.202037207187698E8,
15.025191000000001,454.49462890625,+,1.5303425767815307E7,,,4,,0.0,1.5080781472733287E7,1.4796249745965395E7,1.5303425767815307E7,
15.025191000000001,636.6697082519531,+,8810455.183952488,,,4,Adduct of existing peak,0.0,8810455.183952488,8535514.435460279,6934955.9111819435,
15.025191000000001,694.7141723632812,+,6863845.446878296,,,4,Adduct of existing peak,0.0,6863845.446878296,5972967.448081105,6406856.225261837,
