Retention Time (min),Quant Ion,Polarity,Area (max),Identification,Lipid Class,Features Found,Liver_PS.raw (F1),JAS_Blank_Neg.raw (F2),JAS_Blank_Pos.raw (F3),Liver_Neg_1.raw (F4),Liver_Neg_2.raw (F5),Liver_Neg_3.raw (F6),
15.194,994.78339,+,4233418.778,TG 18:2_22:6_22:5,TG,4,3534961.045,0.0,590.9617558,3983625.458,3821104.735,4233418.778,
15.2,886.74847,+,54473.73305,,,3,54473.73305,0.0,656.188708,50888.20924,35631.18007,39005.65315,
15.201,956.76849,+,170018.0425,,,3,170018.0425,0.0,672.9737531,161618.8631,157723.7444,111110.5262,
15.203,1035.81006,+,994536.6571,,,4,875619.9568,0.0,600.4054843,783629.9754,904183.7308,994536.6571,
15.205,973.72394,+,4644422.2,TG 16:0_22:6_22:6,TG,4,4644422.2,0.0,417.7880491,3641325.041,3856226.533,2639420.619,
15.207,1009.79468,+,3362388.879,,,4,3362388.879,0.0,401.8563123,3158192.937,2606979.733,3152833.818,
15.269,769.65564,-,56506.51718,,,4,42080.28699,1140.456432,0.0,56506.51718,49604.53299,49085.84228,
15.272,625.51801,+,30890.32585,,,3,20322.03191,0.0,291.3494634,21081.02767,30890.32585,29937.25617,
15.277,863.69293,+,84061.46077,,,4,57187.71158,0.0,26200.82154,84061.46077,50675.08655,46794.95813,
15.28,830.72253,+,554574.2018,,,4,554574.2018,0.0,4532.180567,513479.1728,533582.0991,480246.9623,
15.286,991.71301,+,275680.1099,,,2,256436.8898,0.0,231.0562007,275680.1099,254246.6427,265073.5775,
15.332,868.73822,+,1.002515035E7,TG 16:0_18:4_18:2,TG,7,8060314.784,0.0,10245.46092,9388967.224,1.002515035E7,8251386.582,
15.34,909.76447,+,3660531.311,,,4,3481223.079,0.0,87592.91541,3660531.311,3185887.375,3107323.028,
15.376,977.67853,+,138369.2444,,,4,107896.162,0.0,416.8188958,138369.2444,117042.0031,136089.9758,
15.418,847.6778,+,462435.8418,,,3,419590.6323,0.0,3466.040101,462435.8418,415484.1832,387659.2356,
15.436,882.75385,+,2002059.183,TG 53:6,TG,8,1846932.329,0.0,25738.4705,1886762.911,2002059.183,1817576.335,
15.436,911.7099,+,763850.8462,TG 15:0_18:2_22:6,TG,4,763850.8462,0.0,328.0421028,687376.3279,742816.3864,708631.9366,
15.441,856.73828,+,1437997.1,TG 15:0_18:3_18:2,TG,4,1437997.1,0.0,416.5264769,1137227.095,1201723.587,1156916.892,
15.448,929.7298,+,691957.8322,,,6,691957.8322,0.0,2258.591355,666230.1216,619527.9999,628748.607,
15.457,932.76874,+,1219098.982,,,3,742757.7656,0.0,326.7977984,1207245.305,1219098.982,1173080.249,
15.46,939.73181,+,58654.91815,,,2,57396.1268,0.0,283.5519163,58654.91815,56250.09748,56645.36989,
15.463,1033.74219,+,38202.0956,,,4,38202.0956,0.0,255.9156549,37072.51499,33722.86414,31864.5975,
15.464,1109.73242,+,22596.54285,,,3,19246.68655,0.0,221.7044977,22596.54285,20615.4319,19352.20335,
15.466,550.59106,+,30758.64905,,,2,30657.71645,0.0,1125.932852,29810.05446,30758.64905,26119.76528,
15.473,946.7829,+,9484188.061,TG 18:2_18:2_22:5,TG,6,8957566.728,0.0,7223.694839,6042131.86,9484188.061,8128409.645,
15.481,1022.81555,+,452683.88,,,4,369352.225,0.0,277.9402613,381325.112,452683.88,447978.54,
15.484,742.60602,+,31948.09585,,,3,31948.09585,0.0,840.9632163,18672.60215,24888.95958,15860.96381,
15.485,1063.8418,+,126629.4525,,,4,89163.97035,0.0,248.0191992,116492.7127,126629.4525,112144.3274,
15.495,592.63861,+,253221.846,,,5,248118.9157,0.0,20228.71997,253221.846,241401.9404,236451.6625,
15.507,1001.75543,+,730879.4905,TG 18:2_22:6_22:4,TG,3,730879.4905,0.0,442.6472225,539747.9647,470741.4739,579768.1151,
15.514,827.63586,+,122410.0456,,,3,122410.0456,0.0,4234.048624,91443.57366,94707.89777,83130.74237,
15.514,781.63202,+,53296.49107,,,4,51643.9501,0.0,300.4476392,47736.39673,53296.49107,51901.28012,
15.522,997.80249,+,1206436.177,,,2,681551.6293,0.0,485.2958923,818165.2579,1206436.177,898792.8528,
15.528,766.69159,+,323261.8781,,,5,248027.9622,0.0,57832.43365,323261.8781,244049.0127,188762.4519,
15.541,1011.81006,+,1912785.185,,,4,1726608.776,0.0,302.6558638,1870081.717,1694037.391,1912785.185,
15.542,975.73962,+,2667652.634,TG 16:0_22:6_22:5,TG,4,2667652.634,0.0,459.405465,2076013.605,2317138.841,2373997.105,
15.545,625.51801,+,34937.73933,,,2,30383.37637,0.0,304.4361085,34710.43984,34937.73933,27547.00752,
15.566,985.79376,+,1015060.464,,,4,975992.4696,0.0,728.905712,991198.4919,1015060.464,972962.294,
15.566,903.74329,+,87934.07253,,,2,65134.764,0.0,321.7690146,58356.80969,85468.23093,87934.07253,
15.569,949.72296,+,1489056.016,TG 16:0_20:4_22:6,TG,4,1489056.016,0.0,787.4685398,1410053.044,1427897.547,1334618.653,
15.591,833.73383,+,174072.2818,,,3,174072.2818,0.0,36686.71128,150864.8899,137350.1491,144665.2274,
15.593,984.68481,+,111000.4203,,,3,70780.77609,0.0,316.4106085,111000.4203,65825.57711,60809.5043,
15.6,1139.69678,+,53810.75609,,,2,44143.45541,0.0,311.5295393,49676.47841,46965.28054,53810.75609,
15.603,792.70679,+,1398203.308,TG 12:0_16:0_18:2,TG,5,1398203.308,0.0,114562.0122,1395047.919,1279851.574,1319943.64,
15.603,981.71124,+,252857.6903,,,4,252857.6903,0.0,331.0696202,229518.1493,214621.8079,222510.4549,
15.604,763.60895,-,34194.71922,,,3,30745.8728,2590.946854,0.0,23377.7352,34194.71922,29615.23243,
15.606,1057.69617,+,149040.544,,,4,132378.9603,0.0,317.0332899,149040.544,143255.4662,138065.6715,
15.607,899.70856,+,1.385563322E7,TG 16:0_18:2_20:5,TG,4,1.385563322E7,0.0,15862.57516,1.150158255E7,1.105958358E7,1.091023935E7,
15.607,935.77917,+,8382106.087,,,4,8382106.087,0.0,8302.273298,8052715.428,8171359.087,7224929.12,
15.609,975.69257,+,249111.035,,,4,245294.5967,0.0,513.7810808,211631.528,234365.0652,249111.035,
15.609,771.6098,+,195997.3692,,,2,92572.36417,0.0,329.0936777,109291.8734,186884.9323,195997.3692,
15.611,859.74841,+,574365.5202,,,4,574365.5202,0.0,7237.496812,512885.1524,475405.5188,529788.7282,
15.614,818.72278,+,4495626.804,TG 48:3,TG,8,3410439.345,0.0,28926.15197,4495626.804,4311275.256,4342277.252,
15.628,608.66925,+,8.233276932E7,,,5,7.899553913E7,0.0,112658.2777,7.435057339E7,8.233276932E7,7.633648408E7,
15.63,1525.42468,-,164190.3257,,,4,123686.3273,3684.627002,0.0,164190.3257,149852.1606,157525.6269,
15.632,1013.82544,+,756001.7173,,,3,560269.8897,0.0,338.8984678,578574.9989,756001.7173,311506.2596,
15.635,739.80121,+,547109.5624,,,3,505675.8333,0.0,1368.643667,547109.5624,539332.9438,487890.9766,
15.642,977.75458,+,1137481.389,,,2,1137481.389,0.0,351.4038217,783047.7997,659217.4893,738687.3702,
15.677,959.78088,+,162573.5006,,,3,162573.5006,0.0,395.0718401,145066.7511,153408.7655,152567.6538,
15.681,729.67572,-,35897.66054,,,4,33174.47394,7597.707026,0.0,35329.91003,35897.66054,33323.36186,
15.688,885.76373,+,3952961.857,,,4,3952961.857,0.0,112536.5099,3476420.509,3299115.314,3478709.886,
15.71,844.73792,+,3.024934994E7,TG 50:4,TG,12,3.024934994E7,0.0,43216.225,2.850867075E7,2.249163437E7,2.024347066E7,
15.716,875.70856,+,2.767081624E7,TG 16:1_18:2_18:2,TG,3,1.310755942E7,0.0,58142.90679,2.767081624E7,1.032538518E7,1.683047668E7,
15.72,1022.81519,+,215325.2222,,,3,181890.6093,0.0,242.9963568,203793.8083,188820.5391,215325.2222,
15.721,1001.75452,+,400927.1017,,,2,400927.1017,0.0,148.2773354,113126.1801,141496.4875,123915.1742,
15.722,1115.70142,+,59276.08255,,,2,52259.16113,0.0,307.0987074,59276.08255,49663.51193,58302.61317,
15.757,729.58234,-,23725.82783,,,4,16205.7364,1333.367588,0.0,19883.48893,23725.82783,17478.33092,
15.772,536.61194,+,3.01523961E7,,,4,3.01523961E7,0.0,1447192.748,2.841820392E7,2.9518707E7,2.728059042E7,
15.782,868.73853,+,1183517.869,,,4,1011030.175,0.0,262.976661,1183517.869,1155313.104,1106050.085,
15.783,1059.71143,+,194640.0033,,,3,168498.3289,0.0,261.2334712,194393.9573,194404.8182,194640.0033,
15.788,983.72614,+,280501.9347,,,3,248431.6171,0.0,215.065405,280501.9347,130025.31,244692.6341,
15.794,937.79443,+,1.164726079E7,,,3,8467453.221,0.0,61475.34185,1.164726079E7,1.095676079E7,3084894.797,
15.82,896.76904,+,1.296139729E8,TG 54:6,TG,14,1.272250055E8,0.0,144479.0063,1.296139729E8,1.07880145E8,1.198964174E8,
15.862,1004.8653,+,211420.1453,,,4,208558.5924,0.0,1428.22942,211420.1453,165559.5069,133296.5054,
15.867,951.73926,+,1.156018276E7,TG 18:2_18:1_22:6,TG,4,7368082.28,0.0,3083.482002,1.156018276E7,1.105944803E7,9974998.661,
15.868,1027.72473,+,294666.3518,,,4,294666.3518,0.0,322.6609881,282445.2327,290336.6647,266550.5941,
15.869,987.81024,+,6594731.383,,,4,6594731.383,0.0,1314.212733,6021812.178,5510718.935,5497283.544,
15.869,990.85089,+,1010104.896,,,4,869294.1075,0.0,252.1742647,1010104.896,824342.0241,754481.6713,
15.871,870.75372,+,1.115838104E8,TG 16:0_18:3_18:2,TG,4,7.642263844E7,0.0,41414.2884,1.115838104E8,7.713145849E7,7.459161702E7,
15.871,925.72266,+,3.176383528E7,TG 16:0_18:2_22:6,TG,4,3.149530684E7,0.0,9671.662341,2.996782392E7,3.176383528E7,2.897475441E7,
15.871,974.81427,+,2063835.894,,,2,401034.9449,0.0,357.5041339,699224.0506,1744212.053,2063835.894,
15.875,961.79437,+,1.941340004E7,,,4,1.734435562E7,0.0,753.4196155,1.941340004E7,1.815484331E7,1.76100097E7,
15.875,940.83795,+,698231.2457,,,4,644426.6023,0.0,275.5653828,698231.2457,604164.7006,547515.6874,
15.879,921.28387,+,179587.0723,,,2,104009.3943,0.0,195.9960407,98701.19919,137501.8763,179587.0723,
15.884,1007.72723,+,461311.8741,,,3,451142.8046,0.0,363.286361,461311.8741,441444.2436,447879.9485,
15.886,927.73169,+,5410339.928,TG 18:2_18:1_20:4,TG,2,4512598.647,0.0,2927.977688,5410339.928,4829943.55,3771478.548,
15.903,911.77972,+,2.123755571E7,,,3,2.123755571E7,0.0,25436.50648,1.530022699E7,1.177568907E7,1.771119307E7,
15.92,908.76904,+,1.292762605E7,TG 15:0_18:2_22:5,TG,3,1.292762605E7,0.0,22344.14894,1.075448508E7,2458195.885,9546728.299,
15.941,625.51831,+,88261.2555,,,2,64297.66545,0.0,270.1034061,87651.90161,88261.2555,66203.82764,
15.984,606.69025,+,298291.5065,,,4,297953.513,0.0,399.4125462,258921.0271,298291.5065,291179.9988,
15.996,933.66272,+,106999.1425,,,3,106999.1425,0.0,308.7526659,79488.80766,87695.75422,75949.81215,
16.003,958.78644,+,66175.84488,,,3,44640.20625,0.0,536.5304071,36470.25736,66175.84488,35291.25372,
16.029,993.73157,+,143571.5982,,,3,143571.5982,0.0,396.9353056,109328.7089,130245.5969,75612.74188,
16.03,1035.95801,+,38205.56849,,,2,26334.48043,0.0,203.0595194,34785.63706,38205.56849,31648.91572,
16.042,832.73865,+,1446544.321,TG 15:0_16:1_18:2,TG,4,1442621.937,0.0,79756.53547,1446544.321,1403302.853,1310305.656,
16.058,996.80035,+,430723.8575,,,4,411079.881,0.0,253.8426932,430723.8575,424659.1155,413451.8248,
16.062,1037.82532,+,119284.5899,,,4,110931.6443,0.0,231.2104267,109524.2568,113756.8935,119284.5899,
16.091,988.8327,-,20432.21174,,,3,20256.75115,743.8811326,0.0,20432.21174,18129.01219,17462.70744,
16.114,1171.95728,+,20073.54367,,,2,11726.01033,0.0,192.4951461,13888.09537,18727.32757,20073.54367,
16.126,858.75476,+,7316947.787,TG 15:0_18:2_18:2,TG,10,7110173.676,0.0,2999.010936,7316947.787,6826399.029,6657530.494,
16.139,955.75916,+,856662.8321,,,2,856662.8321,0.0,50108.29903,562021.5476,554103.9301,578947.2339,
16.147,884.7688,+,6041705.266,TG 17:1_18:2_18:2,TG,13,5906663.183,0.0,681.2148923,5352041.129,6003016.634,6041705.266,
16.157,622.6853,+,165402.1294,,,3,151111.5507,0.0,520.5316341,165402.1294,146545.5899,148504.3394,
16.194,913.72479,+,499803.4397,,,3,478796.1669,0.0,1340.50303,499803.4397,429283.9327,483699.4842,
16.201,882.75391,+,279654.6196,,,2,279654.6196,0.0,329.1635927,74822.20958,245630.803,88329.87097,
16.203,909.76447,+,658247.7901,,,3,642584.9232,0.0,3913.921522,658247.7901,600682.3729,612205.8328,
16.212,1009.74213,+,417627.1913,,,4,401369.3972,0.0,375.8287273,391941.2449,393198.0116,417627.1913,
16.213,1003.72437,+,544393.2461,,,4,500435.2875,0.0,888.3291306,447930.2878,522671.9546,544393.2461,
16.217,1085.72888,+,284817.3551,,,4,272109.5468,0.0,358.6056989,280203.2838,281530.3232,284817.3551,
16.219,1024.83008,+,344512.5829,,,4,314607.9659,0.0,551.7953498,332627.6544,248424.3353,344512.5829,
16.22,1006.88159,+,70134.94252,,,4,53047.40307,0.0,287.4884234,70134.94252,55761.19233,62593.26929,
16.221,1012.71356,+,113170.4022,,,3,75852.84723,0.0,398.7250955,113170.4022,86517.53535,80303.24067,
16.222,1167.72742,+,82062.35405,,,3,74624.08263,0.0,341.7942502,73908.94438,82062.35405,51712.78947,
16.224,922.78448,+,7.409958301E7,TG 56:7,TG,10,7.273548185E7,0.0,35566.37136,7.409958301E7,6.89368822E7,6.504162482E7,
16.231,998.81415,+,1728990.446,,,4,1689363.923,0.0,368.4044056,1728990.446,1488594.326,1182542.785,
16.255,1111.74219,+,60391.77163,,,4,41093.75414,0.0,249.1987454,60391.77163,24218.96983,45467.19362,
16.261,896.76874,+,6.450115147E7,TG 16:0_18:2_20:4,TG,5,6.450115147E7,0.0,119978.6478,3.914031078E7,4.473009358E7,4.239925315E7,
16.261,977.70953,+,487803.361,,,3,487803.361,0.0,430.2992223,462836.6628,471472.056,475275.4512,
16.266,1059.71448,+,254314.7683,,,3,250745.2906,0.0,397.2496507,254314.7683,220275.7129,218104.9982,
16.277,1141.71411,+,107627.0305,,,2,84744.8706,0.0,434.5885851,66007.4609,95360.46468,107627.0305,
16.284,989.82532,+,4978446.23,,,2,4978446.23,0.0,16454.60891,3515542.002,1920680.802,1857481.529,
16.284,714.617,+,140938.8235,,,4,140938.8235,0.0,277.9200764,65878.0604,55580.37392,59478.63155,
16.296,939.74036,+,531150.3277,TG 17:0_18:2_22:6,TG,4,385422.6277,0.0,280.4999481,531150.3277,423376.5287,412241.9142,
16.359,597.48627,+,47795.71062,,,4,36647.74823,0.0,619.5522804,46621.90184,47795.71062,43471.21934,
16.367,969.72852,+,379774.8536,,,3,310260.0296,0.0,6460.286881,379774.8536,254588.859,338044.5724,
16.369,1015.84064,+,739162.581,,,3,618746.5977,0.0,347.3730206,557797.8494,739162.581,657742.9114,
16.37,1035.76416,+,154943.4638,,,2,142038.7293,0.0,967.7972349,154943.4638,91927.08586,48951.38576,
16.373,794.72247,+,1144559.417,TG 46:1,TG,5,979441.5959,0.0,211940.2687,1144559.417,905826.0576,887592.6976,
16.377,1015.69415,+,70819.30303,,,3,54755.29178,0.0,263.9939167,70819.30303,67711.11111,63440.52212,
16.382,974.81427,+,3639290.985,,,4,3502211.772,0.0,4961.150567,3267912.612,3420874.695,3639290.985,
16.416,977.755,+,540450.378,TG 18:0_20:4_22:6,TG,4,478580.6454,0.0,252.1900971,494098.5031,540450.378,486455.1694,
16.431,861.76501,+,854552.6993,,,5,844235.0403,0.0,107735.6714,854552.6993,600428.0176,814526.6761,
16.435,1009.69806,+,173517.0131,,,2,167972.5576,0.0,234.3443331,167064.6151,173517.0131,170275.7659,
16.442,887.77936,+,7586475.93,,,5,7511980.645,0.0,75449.83544,7586475.93,6869590.477,7217307.95,
16.446,820.73846,+,1.121182095E7,TG 48:2,TG,10,1.058018691E7,0.0,448404.7258,1.121182095E7,1.046253143E7,9806383.409,
16.451,846.75385,+,9.540539135E7,TG 16:1_16:0_18:2,TG,9,9.395611968E7,0.0,157813.172,8.301411162E7,9.540539135E7,8.6368977E7,
16.497,939.8103,+,1.063960834E7,,,2,1.063960834E7,0.0,164408.6009,6121142.627,9124495.811,1.005587014E7,
16.524,601.51788,+,3284069.429,,,4,2874298.501,0.0,6363.443912,3284069.429,3240524.008,3081947.788,
16.524,959.72491,+,1310326.204,,,2,1117800.847,0.0,3345.348322,1310326.204,1281330.685,923359.5646,
16.53,982.88611,+,278127.0036,,,4,193404.8177,0.0,271.4414527,261350.6002,223813.4235,278127.0036,
16.535,928.82587,+,1467736.711,,,3,263481.9813,0.0,1902.229098,780821.6107,1009742.04,1467736.711,
16.536,968.86218,+,1420960.614,,,4,1386579.906,0.0,1011.389496,1420960.614,1344726.198,1265092.212,
16.538,575.50238,+,8977141.652,,,4,7245977.883,0.0,17628.87142,8977141.652,8586601.553,8764292.571,
16.539,898.78394,+,2.138629262E8,TG 18:2_18:2_18:1,TG,17,2.138629262E8,0.0,343275.6924,2.09209845E8,1.937308047E8,2.097968382E8,
16.539,913.79468,+,4.27187538E7,,,5,4.086125235E7,0.0,155834.8983,4.27187538E7,3.91342663E7,3.72158738E7,
16.539,979.72314,+,973681.8569,,,2,973681.8569,0.0,1316.706352,810443.3134,681279.0226,604435.4723,
16.54,1035.71106,+,734577.4054,,,2,649908.3347,0.0,1554.117015,700695.0944,734577.4054,720275.3805,
16.545,872.76965,+,5.60219701E8,TG 16:0_18:2_18:2,TG,8,5.60219701E8,0.0,344462.8687,5.548764654E8,5.278056509E8,5.318454881E8,
16.546,942.84875,+,5361857.181,,,4,5098810.909,0.0,372.9719496,5361857.181,4960197.57,4565534.491,
16.577,297.04617,-,40204.68619,,,4,28410.58784,6500.453195,0.0,39260.1924,27276.16565,40204.68619,
16.616,992.86548,+,510337.0102,,,4,388673.1964,0.0,290.8052355,473281.8554,510337.0102,332408.0658,
16.621,948.79889,+,3.37421158E7,TG 18:1_18:1_22:6,TG,4,3.081415476E7,0.0,4832.966731,3.131685342E7,3.37421158E7,3.125964272E7,
16.621,577.51819,+,1491358.694,,,4,1491358.694,0.0,12087.41633,985041.0484,1457055.414,1477064.678,
16.622,910.78406,+,1950954.847,,,2,1950954.847,0.0,16194.42259,1284178.029,1740575.726,1377374.569,
16.625,927.73914,+,2.029413092E7,TG 16:0_18:1_22:6,TG,4,1.714633807E7,0.0,11431.51133,1.382766753E7,1.856286315E7,2.029413092E7,
16.627,963.81018,+,8852981.678,,,4,8852981.678,0.0,5168.18159,7484355.484,7457086.892,7045563.91,
16.632,896.76874,+,9832295.376,,,4,9832295.376,0.0,1563.499936,9155172.112,9264425.598,8971030.477,
16.635,1009.74213,+,250277.0834,,,4,217180.6369,0.0,277.9685451,189330.9358,194359.8137,250277.0834,
16.637,551.50244,+,167593.3674,,,3,129643.1122,0.0,1391.743071,159266.0705,167593.3674,147116.0825,
16.64,1085.72644,+,157645.9958,,,3,157645.9958,0.0,257.4885027,104804.5492,150995.9858,144650.9318,
16.644,937.79639,+,1182662.951,,,3,983098.723,0.0,2747.758008,1086053.092,1182662.951,1088848.463,
16.659,636.70117,+,8546598.729,,,4,8546598.729,0.0,11240.07834,8162018.216,8148258.715,8514301.558,
16.673,979.77234,+,726885.9183,TG 18:0_20:3_22:6,TG,4,726885.9183,0.0,539.6100995,489628.5194,564078.9461,478568.7536,
16.69,961.69568,+,99508.69896,,,2,99508.69896,0.0,722.7305444,50673.66976,68922.72456,46249.49677,
16.716,1015.83698,+,486155.7342,,,3,334521.8474,0.0,400.3083502,358345.4293,486155.7342,303065.7655,
16.718,969.72766,+,548530.2527,,,3,475080.9684,0.0,3365.533507,548530.2527,421839.0542,421394.7507,
16.72,936.68567,+,49952.1943,,,2,49166.37277,0.0,518.1935428,49952.1943,34192.36712,34059.82502,
16.736,1016.86432,-,150120.3766,,,4,140556.2884,772.9174716,0.0,150120.3766,137380.4706,129479.8724,
16.743,988.67188,+,52663.14389,,,3,41569.94253,0.0,253.4804319,48053.15302,52663.14389,51278.35458,
16.752,550.59131,+,93573.60022,,,4,93573.60022,0.0,3965.552978,90119.50126,88468.00633,91355.11917,
16.783,695.57349,+,134168.4791,,,3,112425.2297,0.0,4199.751759,134168.4791,119118.5709,108229.0627,
16.79,841.77649,+,51422.65418,,,3,51422.65418,0.0,599.6289565,45682.11641,45403.52897,44634.12315,
16.825,995.74731,+,117956.1362,,,3,59869.46337,0.0,328.737456,56422.65573,104389.0238,117956.1362,
16.84,990.84875,-,97723.47154,,,4,87082.62308,760.779039,0.0,78465.77046,76819.65664,97723.47154,
16.862,834.75391,+,3162843.041,TG 49:2,TG,10,2923493.711,0.0,161805.2289,3162843.041,2580185.032,2781110.199,
16.862,941.71045,+,112629.1148,,,4,112629.1148,0.0,288.7540081,87269.32013,111073.6958,112627.7522,
16.863,1023.70929,+,64755.1336,,,2,54115.62065,0.0,284.0727085,41566.40013,64606.90816,64755.1336,
16.864,860.76971,+,1.567326512E7,TG 16:0_17:1_18:2,TG,9,1.564539515E7,0.0,49774.50675,1.567326512E7,1.525496857E7,1.50857113E7,
16.865,1041.85474,+,91364.39476,,,2,74574.43194,0.0,467.383501,91364.39476,81812.41606,68396.05028,
16.868,976.83038,+,3539594.788,,,2,3539594.788,0.0,7442.270594,3413522.748,3466093.87,2598639.022,
16.878,950.81543,+,1.843369078E7,TG 58:7,TG,3,1.843369078E7,0.0,11392.8337,1.788508491E7,1.73416771E7,1.782693364E7,
16.887,1020.89783,+,42319.50053,,,2,29881.38289,0.0,235.4615367,42319.50053,24215.80813,36721.85892,
16.915,886.78522,+,1.244133892E7,TG 53:4,TG,8,1.229062851E7,0.0,26204.75581,1.244133892E7,1.205743056E7,1.048499794E7,
16.923,1014.73157,+,186869.0527,,,4,68615.45023,0.0,261.6601361,186869.0527,63227.57638,50790.69835,
16.924,946.7323,+,1457089.624,,,2,1363221.345,0.0,35469.4773,999603.5534,1457089.624,964016.0567,
16.928,924.80017,+,5.477627797E7,TG 56:6,TG,7,4.980327445E7,0.0,131863.6548,4.574378452E7,4.299780392E7,5.477627797E7,
16.929,1169.74878,+,93938.80432,,,2,72212.12795,0.0,379.8303947,74337.12155,93938.80432,67521.62117,
16.933,1087.74353,+,241321.2901,,,3,241321.2901,0.0,317.4686746,196561.7824,164693.8352,212540.0444,
16.934,1011.75867,+,452055.8165,,,2,452055.8165,0.0,461.5493221,277069.7111,296928.6404,442051.2369,
16.935,994.88135,+,216694.4819,,,3,92150.18205,0.0,259.2148407,216694.4819,85415.95865,130135.8411,
16.973,898.78394,+,2.95038075E7,TG 16:0_18:1_20:4,TG,10,2.95038075E7,0.0,24417.30459,2.837958839E7,2.905164539E7,2.731052067E7,
16.973,982.8764,+,26072.41901,,,2,15637.40842,0.0,178.322712,26072.41901,20353.76194,14663.58954,
16.974,989.71814,+,122301.2803,,,2,69519.21301,0.0,416.946718,122301.2803,88829.41348,61269.48881,
16.977,564.64343,+,1.568148359E7,,,5,1.568148359E7,0.0,456950.9385,1.542473543E7,1.389371749E7,1.346559126E7,
16.978,939.81079,+,6539973.011,,,2,5157081.881,0.0,11829.92707,6539973.011,5765147.077,2286418.546,
16.978,985.74237,+,248768.7585,,,4,232105.3757,0.0,294.1185246,225172.4599,245390.4328,248768.7585,
16.978,969.87207,+,57896.86071,,,4,46241.24368,0.0,231.6410405,57896.86071,45258.46391,47999.12889,
16.979,1061.7301,+,154755.6167,,,4,135506.2171,0.0,303.3097091,128868.8054,142961.6677,154755.6167,
16.98,1143.73462,+,55729.27684,,,4,40160.22822,0.0,254.0954419,33724.87415,49599.93196,55729.27684,
