MS2 ID,Retention Time (min),Rank,Identification,Precursor Mass,Library Mass,Delta m/z,Dot Product,Reverse Dot Product,Purity,Spectral Components,Optimal Polarity,LipiDex Spectrum,Library,Potential Fragments
4751,18.023,1,TG 16:1_18:1_18:0 [M+NH4]+;,876.8,876.802,-2.281,924,933,70,TG 16:1_18:1_18:0 [M+NH4]+(70) / TG 16:0_18:1_18:1 [M+NH4]+(30),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 265.2526 | 267.2682 | 575.5034 | 577.519 | 605.5503 | 239.2369 | 603.5347 | 
4761,18.059,1,TG 16:1_18:1_18:0 [M+Na]+;,881.755,881.7574,-2.7218,826,953,71,TG 16:1_18:1_18:0 [M+Na]+(71) / TG 16:0_18:1_18:1 [M+Na]+(22) / TG 16:1_16:1_20:0 [M+Na]+(7),true,true,Coon_Lab_HCD_Acetate_20171009.msp,597.4853 | 599.501 | 627.5323 | 625.5166 | 569.454 | 
4771,18.097,1,TG 18:1_18:1_18:1 [M+NH4]+;,902.816,902.8177,-1.883,998,1000,94,TG 18:1_18:1_18:1 [M+NH4]+(94) / TG 18:2_18:1_18:0 [M+NH4]+(6),true,true,Coon_Lab_HCD_Acetate_20171009.msp,265.2526 | 603.5347 | 263.2369 | 267.2682 | 601.519 | 605.5503 | 
4776,18.113,1,TG 16:0_16:0_18:1 [M+Na]+;,855.74,855.7418,-2.1034,543,658,74,TG 16:0_16:0_18:1 [M+Na]+(74) / TG 16:1_16:0_18:0 [M+Na]+(26),true,true,Coon_Lab_HCD_Acetate_20171009.msp,573.4853 | 599.501 | 571.4697 | 601.5166 | 
4782,18.134,1,TG 16:0_16:0_18:1 [M+NH4]+;,850.785,850.7864,-1.6455,729,797,68,TG 16:0_16:0_18:1 [M+NH4]+(68) / TG 16:1_16:0_18:0 [M+NH4]+(32),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 265.2526 | 551.5034 | 577.519 | 237.2213 | 267.2682 | 549.4877 | 579.5347 | 
4784,18.14,1,TG 16:0_16:0_16:0 [M+NH4]+;,824.77,824.7707,-0.8487,996,1000,92,TG 16:0_16:0_16:0 [M+NH4]+(92) / TG 14:0_16:0_18:0 [M+NH4]+(8),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 551.5034 | 211.2056 | 267.2682 | 523.4721 | 579.5347 | 
4785,18.144,1,TG 16:0_16:0_17:0 [M+NH4]+;,838.785,838.7864,-1.6691,933,946,100,TG 16:0_16:0_17:0 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 253.2526 | 551.5034 | 565.519 | 
4786,18.149,1,TG 16:0_16:0_16:0 [M+Na]+;,829.725,829.7261,-1.3257,230,1000,100,TG 16:0_16:0_16:0 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,573.4853 | 
4791,18.167,1,TG 16:1_18:1_18:0 [M+NH4]+;,876.801,876.802,-1.1405,922,934,68,TG 16:1_18:1_18:0 [M+NH4]+(68) / TG 16:0_18:1_18:1 [M+NH4]+(32),true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 265.2526 | 267.2682 | 575.5034 | 577.519 | 605.5503 | 239.2369 | 603.5347 | 
4799,18.197,1,TG 16:1_16:0_18:1 [M+NH4]+;,848.77,848.7707,-0.8247,313,969,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 239.2369 | 265.2526 | 549.4877 | 575.5034 | 577.519 | 
4801,18.206,1,TG 16:1_18:1_18:0 [M+Na]+;,881.757,881.7574,-0.4536,791,831,100,TG 16:1_18:1_18:0 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,597.4853 | 599.501 | 627.5323 | 
4802,18.209,1,TG 18:1_18:1_18:1 [M+Na]+;,907.772,907.7731,-1.2118,512,1000,100,TG 18:1_18:1_18:1 [M+Na]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,625.5166 | 
4811,18.245,1,TG 18:1_18:1_18:1 [M+NH4]+;,902.819,902.8177,1.4399,994,1000,100,TG 18:1_18:1_18:1 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,265.2526 | 603.5347 | 
4818,18.273,1,TG 16:0_17:0_18:1 [M+NH4]+;,864.803,864.802,1.1563,884,983,56,TG 16:0_17:0_18:1 [M+NH4]+(56) / TG 15:0_18:1_18:0 [M+NH4]+(44),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 253.2526 | 265.2526 | 565.519 | 577.519 | 591.5347 | 225.2213 | 267.2682 | 563.5034 | 605.5503 | 
4821,18.286,1,TG 16:0_16:0_18:1 [M+NH4]+;,850.787,850.7864,0.7052,787,860,66,TG 16:0_16:0_18:1 [M+NH4]+(66) / TG 16:1_16:0_18:0 [M+NH4]+(34),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 265.2526 | 551.5034 | 577.519 | 237.2213 | 267.2682 | 549.4877 | 579.5347 | 
4822,18.289,1,TG 16:0_16:0_17:0 [M+NH4]+;,838.788,838.7864,1.9075,886,897,100,TG 16:0_16:0_17:0 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 253.2526 | 551.5034 | 565.519 | 
4826,18.306,1,TG 16:0_18:1_18:1 [M+NH4]+;,876.803,876.802,1.1405,702,766,72,TG 16:0_18:1_18:1 [M+NH4]+(72) / TG 16:1_18:1_18:0 [M+NH4]+(28),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 265.2526 | 577.519 | 603.5347 | 237.2213 | 267.2682 | 575.5034 | 605.5503 | 
4829,18.316,1,TG 16:0_16:0_16:0 [M+NH4]+;,824.772,824.7707,1.5762,991,1000,100,TG 16:0_16:0_16:0 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,239.2369 | 551.5034 | 
4836,18.347,1,TG 16:0_17:0_18:1 [M+Na]+;,869.758,869.7574,0.6898,260,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,587.501 | 599.501 | 613.5166 | 
4837,18.35,1,TG 16:1_18:1_18:0 [M+Na]+;,881.758,881.7574,0.6805,317,970,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,597.4853 | 599.501 | 627.5323 | 
4841,18.366,1,TG 17:1_18:1_18:0 [M+Na]+;,895.774,895.7731,1.0047,272,994,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,611.501 | 613.5166 | 627.5323 | 
4842,18.37,1,TG 17:1_18:1_18:0 [M+NH4]+;,890.819,890.8177,1.4593,829,839,47,TG 17:1_18:1_18:0 [M+NH4]+(47) / TG 17:0_18:1_18:1 [M+NH4]+(46) / TG 16:1_16:1_21:0 [M+NH4]+(8),true,true,Coon_Lab_HCD_Acetate_20171009.msp,251.2369 | 265.2526 | 267.2682 | 589.519 | 591.5347 | 605.5503 | 253.2526 | 603.5347 | 237.2213 | 309.3152 | 547.4721 | 619.566 | 
4847,18.389,1,TG 18:1_18:1_18:1 [M+NH4]+;,902.819,902.8177,1.4399,989,1000,100,TG 18:1_18:1_18:1 [M+NH4]+(100),true,true,Coon_Lab_HCD_Acetate_20171009.msp,265.2526 | 603.5347 | 
4849,18.396,1,TG 16:1_16:1_18:0 [M+NH4]+;,848.772,848.7707,1.5316,160,1000,0,,true,true,Coon_Lab_HCD_Acetate_20171009.msp,237.2213 | 267.2682 | 547.4721 | 577.519 | 
